FIPS,state,state_fips,county,tract,geoid,area_name,area_land,total_pop,housing_units,owner_occupied_housing_units,persons_no_health_insurance,families,families_income_below_poverty_level,median_household_income,nh_white_alone,nh_black_or_african_american_alone,nh_american_indian_and_alaska_native_alone,nh_asian_alone,nh_native_hawaiian_and_other_pacific_islander_alone,nh_other,nh_two_or_more,hispanic_or_latino,households_receiving_assistance,households,pct_owner_occupied,pct_no_health_insurance,pct_families_income_below_poverty_level,pct_households_receiving_assistance,pct_nh_white_alone,pct_nh_black_or_african_american_alone,pct_nh_american_indian_and_alaska_native_alone,pct_nh_asian_alone,pct_nh_native_hawaiian_and_other_pacific_islander_alone,pct_nh_other,pct_nh_two_or_more,pct_hispanic_or_latino
06071002040,ca,06,071,002040,14000US06071002040,Census Tract 20.40,1.17018225567068,5245,1402,1315,137,1255,0,146786,1592,483,0,894,0,0,74,2202,1590,1402,0.9379457917261056,0.02612011439466158,0.0,1.1340941512125535,0.3035271687321258,0.09208770257387988,0.0,0.17044804575786462,0.0,0.0,0.014108674928503337,0.41982840800762633
06071002041,ca,06,071,002041,14000US06071002041,Census Tract 20.41,2.81206901344717,5425,1503,1296,52,1328,25,151635,1959,404,0,1039,0,0,238,1785,1700,1422,0.8622754491017964,0.009585253456221198,0.01882530120481928,1.1954992967651195,0.36110599078341016,0.07447004608294931,0.0,0.19152073732718894,0.0,0.0,0.04387096774193548,0.32903225806451614
06071002042,ca,06,071,002042,14000US06071002042,Census Tract 20.42,2.03419205031066,2450,720,608,232,616,0,198730,1023,37,0,308,0,0,189,893,511,649,0.8444444444444444,0.0946938775510204,0.0,0.7873651771956857,0.4175510204081633,0.015102040816326531,0.0,0.12571428571428572,0.0,0.0,0.07714285714285714,0.36448979591836733
06071002043,ca,06,071,002043,14000US06071002043,Census Tract 20.43,1.3704874308298,6270,1739,1490,238,1532,26,195556,2477,443,23,1509,0,0,557,1261,1684,1686,0.8568142610695803,0.0379585326953748,0.016971279373368148,0.9988137603795967,0.3950558213716108,0.07065390749601276,0.003668261562998405,0.24066985645933014,0.0,0.0,0.08883572567783093,0.20111642743221692
06071002044,ca,06,071,002044,14000US06071002044,Census Tract 20.44,0.801346183843323,4420,1496,1051,199,1021,68,128370,823,685,0,1006,0,15,138,1753,1042,1450,0.7025401069518716,0.04502262443438914,0.06660137120470128,0.7186206896551725,0.18619909502262444,0.15497737556561086,0.0,0.22760180995475113,0.0,0.003393665158371041,0.031221719457013575,0.39660633484162894
06071002045,ca,06,071,002045,14000US06071002045,Census Tract 20.45,0.467698305938097,2392,769,669,55,703,0,122648,1100,1,0,284,0,0,0,1007,592,759,0.8699609882964889,0.022993311036789296,0.0,0.7799736495388669,0.459866220735786,0.0004180602006688963,0.0,0.11872909698996656,0.0,0.0,0.0,0.4209866220735786
06071002046,ca,06,071,002046,14000US06071002046,Census Tract 20.46,1.45594265301615,7286,2043,1327,20,1788,0,125362,2004,614,0,2192,0,0,312,2164,2190,1932,0.6495349975526187,0.002744990392533626,0.0,1.1335403726708075,0.27504803733186933,0.08427120505078232,0.0,0.3008509470216854,0.0,0.0,0.04282185012352457,0.29700796047213834
06071002047,ca,06,071,002047,14000US06071002047,Census Tract 20.47,0.693700511353721,3495,1599,341,788,881,19,109232,607,664,0,237,0,0,216,1771,799,1290,0.21325828642901815,0.22546494992846924,0.021566401816118047,0.6193798449612403,0.1736766809728183,0.1899856938483548,0.0,0.06781115879828326,0.0,0.0,0.061802575107296136,0.5067238912732475
06071002048,ca,06,071,002048,14000US06071002048,Census Tract 20.48,0.604508978419977,3368,1138,928,0,877,16,163125,1031,346,0,1021,54,0,0,916,846,1138,0.8154657293497364,0.0,0.018244013683010263,0.7434094903339191,0.3061163895486936,0.10273159144893111,0.0,0.30314726840855105,0.016033254156769598,0.0,0.0,0.27197149643705465
06071002049,ca,06,071,002049,14000US06071002049,Census Tract 20.49,0.177333640155862,2976,1173,218,142,837,12,82629,865,571,0,308,0,0,14,1218,980,985,0.18584825234441602,0.04771505376344086,0.014336917562724014,0.9949238578680203,0.2906586021505376,0.19186827956989247,0.0,0.10349462365591398,0.0,0.0,0.004704301075268817,0.4092741935483871
06071002050,ca,06,071,002050,14000US06071002050,Census Tract 20.50,0.491311542756183,5716,2188,451,525,1348,253,76894,822,1178,92,1374,0,0,193,2057,1347,2096,0.20612431444241316,0.09184744576627012,0.18768545994065283,0.6426526717557252,0.14380685794261722,0.20608817354793563,0.01609517144856543,0.2403778866340098,0.0,0.0,0.03376487053883835,0.3598670398880336
06071002051,ca,06,071,002051,14000US06071002051,Census Tract 20.51,0.568114987405347,4562,1697,522,133,1240,79,109152,907,746,31,1154,0,0,0,1724,1617,1632,0.30760164997053624,0.02915387987724682,0.06370967741935483,0.9908088235294118,0.1988163086365629,0.16352476983779043,0.006795265234546251,0.2529592284085927,0.0,0.0,0.0,0.37790442788250767
06071002101,ca,06,071,002101,14000US06071002101,Census Tract 21.01,0.458160037807125,4813,1503,778,215,1014,190,51077,732,807,80,136,13,33,196,2816,1178,1503,0.5176314038589488,0.04467068356534386,0.1873767258382643,0.7837658017298735,0.1520880947434033,0.1676708913359651,0.0166216496987326,0.02825680448784542,0.0027010180760440473,0.006856430500727197,0.04072304176189487,0.5850820693953875
06071002103,ca,06,071,002103,14000US06071002103,Census Tract 21.03,0.332688027898199,5290,1834,479,332,1206,183,66125,1638,548,0,495,0,25,316,2268,1442,1799,0.2611777535441658,0.06275992438563327,0.1517412935323383,0.8015564202334631,0.30964083175803403,0.10359168241965974,0.0,0.09357277882797732,0.0,0.004725897920604915,0.059735349716446125,0.42873345935727786
06071002105,ca,06,071,002105,14000US06071002105,Census Tract 21.05,1.29878478201443,6332,2181,1576,467,1541,231,76417,1455,231,22,1144,0,23,121,3336,1153,2134,0.7226043099495644,0.07375236891977259,0.14990266060999352,0.5402999062792877,0.22978521794061907,0.03648136449778901,0.003474415666456096,0.180669614655717,0.0,0.0036323436512950094,0.019109286165508527,0.5268477574226152
06071002107,ca,06,071,002107,14000US06071002107,Census Tract 21.07,0.563977130395971,4985,1933,662,300,1126,100,50862,1251,723,22,286,0,0,151,2552,1186,1832,0.3424728401448526,0.06018054162487462,0.08880994671403197,0.6473799126637555,0.2509528585757272,0.14503510531594785,0.0044132397191574725,0.05737211634904714,0.0,0.0,0.03029087261785356,0.5119358074222669
06071002109,ca,06,071,002109,14000US06071002109,Census Tract 21.09,1.84335410048232,6776,2959,243,813,1548,134,65755,1237,1154,0,936,158,92,548,2651,1464,2793,0.08212233862791483,0.11998229043683589,0.08656330749354005,0.5241675617615468,0.18255608028335302,0.17030696576151122,0.0,0.1381345926800472,0.023317591499409682,0.01357733175914994,0.0808736717827627,0.3912337662337662
06071002111,ca,06,071,002111,14000US06071002111,Census Tract 21.11,1.34518499699613,3664,1605,271,299,811,88,59394,688,1009,51,770,0,0,133,1013,864,1488,0.16884735202492213,0.08160480349344978,0.10850801479654747,0.5806451612903226,0.18777292576419213,0.275382096069869,0.013919213973799126,0.2101528384279476,0.0,0.0,0.036299126637554587,0.27647379912663755
06071002112,ca,06,071,002112,14000US06071002112,Census Tract 21.12,3.51725838111991,3696,1674,71,380,850,21,74053,833,727,0,759,25,8,92,1252,825,1590,0.04241338112305854,0.10281385281385282,0.024705882352941175,0.5188679245283019,0.22537878787878787,0.1966991341991342,0.0,0.20535714285714285,0.006764069264069264,0.0021645021645021645,0.024891774891774892,0.33874458874458874
06071002204,ca,06,071,002204,14000US06071002204,Census Tract 22.04,7.44805767439849,6106,1591,681,939,1265,117,77230,512,342,0,270,0,36,72,4874,1835,1436,0.42803268384663734,0.15378316410088438,0.09249011857707509,1.2778551532033426,0.08385194890271863,0.05601048149361284,0.0,0.04421880117916803,0.0,0.005895840157222404,0.011791680314444808,0.7982312479528333
06071002206,ca,06,071,002206,14000US06071002206,Census Tract 22.06,0.766150267877689,7224,2051,1546,262,1671,97,88125,1270,450,9,538,237,21,378,4321,2035,2002,0.7537786445636275,0.03626799557032115,0.058049072411729505,1.0164835164835164,0.17580287929125138,0.06229235880398671,0.0012458471760797341,0.07447397563676633,0.03280730897009967,0.0029069767441860465,0.05232558139534884,0.5981450719822813
06071002207,ca,06,071,002207,14000US06071002207,Census Tract 22.07,3.07993704990139,6092,977,206,243,717,140,53693,1238,1265,0,418,29,48,74,3020,1029,948,0.21084953940634596,0.03988837820091924,0.19525801952580196,1.0854430379746836,0.20321733420879842,0.20764937623112278,0.0,0.0686145764937623,0.0047603414313854234,0.007879185817465528,0.012147078135259356,0.49573210768220616
06071002306,ca,06,071,002306,14000US06071002306,Census Tract 23.06,1.95791216021078,3953,972,787,208,930,51,90444,345,261,0,191,0,0,57,3099,1020,972,0.8096707818930041,0.052618264609157604,0.054838709677419356,1.0493827160493827,0.08727548697192006,0.06602580318745256,0.0,0.04831773336706299,0.0,0.0,0.014419428282317227,0.7839615481912472
06071002307,ca,06,071,002307,14000US06071002307,Census Tract 23.07,0.633124168915068,5697,1382,987,528,1325,261,70865,826,206,18,354,0,1,71,4221,1701,1370,0.7141823444283647,0.09268035808320169,0.1969811320754717,1.2416058394160583,0.14498859048622081,0.03615938213094611,0.00315955766192733,0.06213796735123749,0.0,0.000175530981218185,0.012462699666491136,0.740916271721959
06071002308,ca,06,071,002308,14000US06071002308,Census Tract 23.08,1.70686350670351,8880,2556,1994,648,2042,109,90859,1127,757,0,618,76,113,799,5390,2931,2517,0.7801251956181534,0.07297297297297298,0.05337904015670911,1.164481525625745,0.12691441441441442,0.08524774774774775,0.0,0.06959459459459459,0.008558558558558558,0.012725225225225225,0.08997747747747747,0.6069819819819819
06071002309,ca,06,071,002309,14000US06071002309,Census Tract 23.09,0.515954514074969,3451,894,684,560,823,106,92955,423,287,58,116,0,0,90,2477,993,894,0.7651006711409396,0.16227180527383367,0.12879708383961117,1.110738255033557,0.12257316719791365,0.08316430020283976,0.01680672268907563,0.03361344537815126,0.0,0.0,0.02607939727615184,0.7177629672558679
06071002310,ca,06,071,002310,14000US06071002310,Census Tract 23.10,0.597161454029903,5043,1381,1358,144,1295,212,91807,666,393,0,441,0,0,447,3096,1633,1381,0.9833454018826937,0.028554431885782272,0.1637065637065637,1.1824764663287473,0.132064247471743,0.07792980368828079,0.0,0.0874479476502082,0.0,0.0,0.08863771564544913,0.6139202855443189
06071002311,ca,06,071,002311,14000US06071002311,Census Tract 23.11,0.524827914260607,5497,1479,1162,150,1451,256,96611,1419,1224,68,690,0,0,355,1741,2224,1465,0.7856659905341447,0.027287611424413317,0.17643004824259131,1.5180887372013652,0.25814080407495,0.22266690922321267,0.012370383845734037,0.12552301255230125,0.0,0.0,0.06458068037111152,0.31671820993269056
06071002312,ca,06,071,002312,14000US06071002312,Census Tract 23.12,1.28128624534168,5532,1637,1338,162,1352,40,127887,912,512,23,826,0,15,462,2782,1400,1637,0.8173488087965791,0.02928416485900217,0.029585798816568046,0.855222968845449,0.1648590021691974,0.09255242227042661,0.0041576283441793205,0.14931308749096167,0.0,0.0027114967462039045,0.08351409978308026,0.5028922631959508
06071002313,ca,06,071,002313,14000US06071002313,Census Tract 23.13,0.776106298562001,6683,1764,1285,452,1541,106,90938,509,845,76,415,0,0,285,4553,1718,1764,0.7284580498866213,0.06763429597486159,0.06878650227125244,0.9739229024943311,0.07616339967080653,0.1264402214574293,0.011372138261259913,0.06209786024240611,0.0,0.0,0.04264551847972468,0.6812808618883734
06071002314,ca,06,071,002314,14000US06071002314,Census Tract 23.14,1.59593480741996,5649,1561,1374,55,1387,31,126917,1136,948,33,651,0,0,445,2436,1394,1561,0.8802049967969251,0.009736236502035759,0.022350396539293438,0.8930172966047405,0.20109753938750222,0.16781731279872544,0.005841741901221455,0.11524163568773234,0.0,0.0,0.07877500442556204,0.4312267657992565
06071002315,ca,06,071,002315,14000US06071002315,Census Tract 23.15,0.989203424880733,3644,971,795,421,749,34,135580,1196,309,0,367,0,0,13,1759,833,917,0.8187435633367662,0.1155323819978046,0.04539385847797063,0.9083969465648855,0.32821075740944017,0.08479692645444567,0.0,0.10071350164654226,0.0,0.0,0.0035675082327113064,0.4827113062568606
06071002403,ca,06,071,002403,14000US06071002403,Census Tract 24.03,1.01868425645215,5257,1210,740,1083,971,190,74861,300,57,12,45,172,33,0,4638,1286,1187,0.6115702479338843,0.20601103290850295,0.1956745623069001,1.0834035383319292,0.05706676811869888,0.010842685942552787,0.002282670724747955,0.008560015217804832,0.03271828038805402,0.006277344493056876,0.0,0.8822522351150847
06071002404,ca,06,071,002404,14000US06071002404,Census Tract 24.04,0.501958310231553,3677,839,415,286,622,83,75972,166,38,200,36,0,0,96,3141,958,778,0.49463647199046484,0.07778079956486265,0.13344051446945338,1.231362467866324,0.04514549904813707,0.010334511830296437,0.054392167527875984,0.009790590155017678,0.0,0.0,0.026108240413380474,0.8542289910252924
06071002405,ca,06,071,002405,14000US06071002405,Census Tract 24.05,0.582638992921975,5498,1374,893,677,1183,134,67775,376,154,0,192,0,0,17,4759,1592,1363,0.6499272197962155,0.12313568570389233,0.1132713440405748,1.1680117388114453,0.06838850491087668,0.028010185522008003,0.0,0.03492178974172426,0.0,0.0,0.0030920334667151692,0.8655874863586759
06071002406,ca,06,071,002406,14000US06071002406,Census Tract 24.06,0.924496947476204,2708,655,321,298,528,85,57409,153,75,0,33,0,0,0,2447,871,655,0.4900763358778626,0.11004431314623338,0.16098484848484848,1.3297709923664123,0.056499261447562774,0.027695716395864108,0.0,0.012186115214180207,0.0,0.0,0.0,0.9036189069423929
06071002501,ca,06,071,002501,14000US06071002501,Census Tract 25.01,1.54092296952727,6392,1418,888,743,1271,246,64583,538,157,0,81,0,0,0,5616,1695,1407,0.6262341325811002,0.11623904881101377,0.1935483870967742,1.2046908315565032,0.08416770963704631,0.024561952440550688,0.0,0.012672090112640802,0.0,0.0,0.0,0.8785982478097623
06071002503,ca,06,071,002503,14000US06071002503,Census Tract 25.03,0.499089184969197,4387,974,641,595,805,44,70184,293,124,0,31,0,0,2,3937,1077,914,0.6581108829568788,0.13562799179393664,0.0546583850931677,1.1783369803063457,0.0667882379758377,0.028265329382265784,0.0,0.007066332345566446,0.0,0.0,0.00045589240939138365,0.8974242078869387
06071002504,ca,06,071,002504,14000US06071002504,Census Tract 25.04,0.502376072784893,4422,912,666,866,818,95,79408,290,161,0,94,0,6,22,3849,1105,912,0.7302631578947368,0.195838986883763,0.11613691931540342,1.2116228070175439,0.06558118498417007,0.03640886476707372,0.0,0.02125734961555857,0.0,0.0013568521031207597,0.004975124378109453,0.8704206241519674
06071002602,ca,06,071,002602,14000US06071002602,Census Tract 26.02,0.77698506711228,7168,1953,1168,566,1685,234,70079,667,425,0,289,0,62,40,5685,1789,1925,0.5980542754736303,0.07896205357142858,0.13887240356083086,0.9293506493506494,0.09305245535714286,0.059291294642857144,0.0,0.040318080357142856,0.0,0.008649553571428572,0.005580357142857143,0.7931082589285714
06071002604,ca,06,071,002604,14000US06071002604,Census Tract 26.04,0.421849058760118,5861,1640,1246,291,1395,41,86693,498,476,0,462,0,0,151,4274,1231,1585,0.7597560975609756,0.049650230336120114,0.02939068100358423,0.7766561514195583,0.0849684354205767,0.08121480975942671,0.0,0.07882613888414947,0.0,0.0,0.025763521583347552,0.7292270943524995
06071002606,ca,06,071,002606,14000US06071002606,Census Tract 26.06,1.07181539065046,6767,1905,1234,459,1638,174,90313,438,799,0,447,51,0,118,4914,2024,1871,0.6477690288713911,0.06782917097679918,0.10622710622710622,1.0817744521646178,0.06472587557263189,0.11807300132998375,0.0,0.066055859317275,0.007536574552977686,0.0,0.017437564651987588,0.7261711245751441
06071002608,ca,06,071,002608,14000US06071002608,Census Tract 26.08,3.33781778139513,6480,1588,1248,516,1424,101,94808,336,577,0,582,0,0,324,4661,1813,1546,0.7858942065491183,0.07962962962962963,0.07092696629213484,1.1727037516170764,0.05185185185185185,0.08904320987654321,0.0,0.08981481481481482,0.0,0.0,0.05,0.7192901234567901
06071002609,ca,06,071,002609,14000US06071002609,Census Tract 26.09,4.94853798550418,4037,1164,581,327,889,151,64028,1031,36,0,78,0,0,113,2779,842,1013,0.4991408934707904,0.08100074312608373,0.16985376827896512,0.8311944718657454,0.25538766410701014,0.008917513004706465,0.0,0.019321278176864007,0.0,0.0,0.027991082486995295,0.6883824622244241
06071002610,ca,06,071,002610,14000US06071002610,Census Tract 26.10,0.301692903596465,3630,887,689,219,790,54,111667,212,581,0,75,0,37,132,2593,890,866,0.7767756482525366,0.0603305785123967,0.06835443037974684,1.0277136258660509,0.05840220385674931,0.16005509641873278,0.0,0.02066115702479339,0.0,0.010192837465564738,0.03636363636363636,0.7143250688705234
06071002611,ca,06,071,002611,14000US06071002611,Census Tract 26.11,1.55364966941932,5125,1184,1078,294,1136,12,101332,422,754,0,327,0,175,265,3182,1632,1169,0.910472972972973,0.05736585365853659,0.01056338028169014,1.39606501283148,0.08234146341463415,0.1471219512195122,0.0,0.06380487804878049,0.0,0.03414634146341464,0.05170731707317073,0.6208780487804878
06071002703,ca,06,071,002703,14000US06071002703,Census Tract 27.03,0.757008140578257,5361,1602,1407,235,1412,162,96705,998,1007,0,97,0,0,43,3216,1355,1602,0.8782771535580525,0.0438351053907853,0.11473087818696884,0.8458177278401997,0.18615929863831374,0.18783808990859915,0.0,0.018093639246409252,0.0,0.0,0.008020891624696885,0.599888080581981
06071002705,ca,06,071,002705,14000US06071002705,Census Tract 27.05,1.08031195511331,6166,1615,1323,400,1327,152,86806,693,817,0,134,0,135,87,4300,1622,1542,0.8191950464396285,0.06487187804086929,0.1145440844009043,1.0518806744487679,0.11239052870580603,0.1325008108984755,0.0,0.02173207914369121,0.0,0.021894258838793382,0.014109633473889069,0.6973726889393448
06071002706,ca,06,071,002706,14000US06071002706,Census Tract 27.06,15.997447092419,14541,3444,2988,862,2871,210,125722,3413,2071,0,622,28,12,666,7729,3622,3269,0.867595818815331,0.059280654700502027,0.07314524555903866,1.1079840929947997,0.23471563166219656,0.1424248676157073,0.0,0.04277560002750842,0.001925589711849254,0.0008252527336496802,0.04580152671755725,0.5315315315315315
06071002707,ca,06,071,002707,14000US06071002707,Census Tract 27.07,0.579104227509934,2901,720,540,43,700,29,174375,489,794,0,220,0,0,63,1335,679,700,0.75,0.014822475008617718,0.041428571428571426,0.97,0.16856256463288521,0.2736987245777318,0.0,0.07583591864874181,0.0,0.0,0.02171664943123061,0.46018614270941055
06071002708,ca,06,071,002708,14000US06071002708,Census Tract 27.08,0.957197485084873,6913,1787,1465,423,1591,0,138243,1287,501,0,1276,0,0,69,3780,1773,1751,0.8198097369893677,0.06118906408216404,0.0,1.012564249000571,0.18617098220743528,0.0724721539129177,0.0,0.18457977723130334,0.0,0.0,0.009981194850282078,0.5467958917980617
06071002709,ca,06,071,002709,14000US06071002709,Census Tract 27.09,5.26865182386945,3726,1141,986,106,885,0,124179,946,232,0,448,0,15,0,2085,789,1141,0.8641542506573181,0.02844873859366613,0.0,0.6914986853637161,0.25389157273215246,0.062265163714439076,0.0,0.1202361782071927,0.0,0.004025764895330112,0.0,0.5595813204508857
06071002801,ca,06,071,002801,14000US06071002801,Census Tract 28.01,0.512410482210728,5029,1333,553,899,1091,189,72547,410,161,0,275,0,56,88,4039,1576,1290,0.4148537134283571,0.17876317359315969,0.17323556370302476,1.2217054263565892,0.08152714257307615,0.03201431696162259,0.0,0.05468283953072181,0.0,0.011135414595346987,0.01749850864983098,0.8031417776894014
06071002803,ca,06,071,002803,14000US06071002803,Census Tract 28.03,0.386140785208271,4082,1080,330,814,923,150,63727,243,168,0,37,0,0,41,3593,1263,1050,0.3055555555555556,0.19941205291523764,0.16251354279523295,1.2028571428571428,0.0595296423321901,0.041156295933366,0.0,0.009064184223419891,0.0,0.0,0.010044096031357178,0.8802057814796669
06071002804,ca,06,071,002804,14000US06071002804,Census Tract 28.04,0.387497548251189,6106,1555,235,1392,1268,422,51086,195,301,0,0,0,0,63,5547,2107,1521,0.15112540192926044,0.2279724860792663,0.33280757097791797,1.3852728468113082,0.03193580085162136,0.04929577464788732,0.0,0.0,0.0,0.0,0.010317720275139207,0.9084507042253521
06071002901,ca,06,071,002901,14000US06071002901,Census Tract 29.01,0.500572975627686,4674,1290,556,520,1034,135,56389,343,171,0,89,0,0,25,4046,1485,1258,0.4310077519379845,0.11125374411638853,0.13056092843326886,1.1804451510333864,0.0733846812152332,0.036585365853658534,0.0,0.01904150620453573,0.0,0.0,0.005348737697903295,0.8656397090286693
06071002902,ca,06,071,002902,14000US06071002902,Census Tract 29.02,0.750874135324179,6177,1870,796,915,1361,73,59233,871,239,0,233,0,0,44,4790,1730,1687,0.42566844919786095,0.14813016027197667,0.05363703159441587,1.0254890337877889,0.14100696130807835,0.038691921644811396,0.0,0.037720576331552534,0.0,0.0,0.0071231989638983325,0.7754573417516594
06071003000,ca,06,071,003000,14000US06071003000,Census Tract 30,0.499243625839193,3219,1152,270,305,755,93,45488,410,205,19,53,17,28,12,2475,746,1118,0.234375,0.09474992233612924,0.12317880794701987,0.667262969588551,0.12736874805840323,0.06368437402920162,0.005902454178316247,0.016464740602671637,0.005281143212177695,0.008698353525939733,0.003727865796831314,0.7688723205964585
06071003101,ca,06,071,003101,14000US06071003101,Census Tract 31.01,0.532434127107925,4895,1255,532,725,1032,68,76775,321,37,0,57,0,0,91,4389,1422,1186,0.4239043824701195,0.1481103166496425,0.06589147286821706,1.1989881956155144,0.06557711950970378,0.0075587334014300305,0.0,0.011644535240040858,0.0,0.0,0.018590398365679266,0.8966292134831461
06071003102,ca,06,071,003102,14000US06071003102,Census Tract 31.02,0.501152901094522,5916,1561,383,1386,1289,312,48295,208,106,0,263,0,0,10,5329,2049,1541,0.2453555413196669,0.23427991886409735,0.24204809930178434,1.3296560674886437,0.03515889114266396,0.017917511832319134,0.0,0.044455713319810686,0.0,0.0,0.0016903313049357674,0.9007775524002705
06071003201,ca,06,071,003201,14000US06071003201,Census Tract 32.01,0.500679539827984,3228,999,651,471,768,60,73159,515,109,107,153,0,0,0,2344,853,999,0.6516516516516516,0.14591078066914498,0.078125,0.8538538538538538,0.15954151177199505,0.03376703841387856,0.03314745972738538,0.047397769516728624,0.0,0.0,0.0,0.7261462205700124
06071003202,ca,06,071,003202,14000US06071003202,Census Tract 32.02,0.499928957199802,4230,1225,544,687,930,120,60375,537,35,17,0,0,0,0,3641,1477,1183,0.4440816326530612,0.1624113475177305,0.12903225806451613,1.2485207100591715,0.12695035460992907,0.008274231678486997,0.004018912529550827,0.0,0.0,0.0,0.0,0.8607565011820331
06071003301,ca,06,071,003301,14000US06071003301,Census Tract 33.01,0.747196126005217,5082,1574,526,485,1129,127,44393,491,106,0,96,0,0,42,4347,1411,1471,0.3341804320203304,0.09543486816214089,0.112488928255093,0.9592114208021754,0.09661550570641479,0.02085792994883904,0.0,0.018890200708382526,0.0,0.0,0.008264462809917356,0.8553719008264463
06071003302,ca,06,071,003302,14000US06071003302,Census Tract 33.02,1.04149324243973,6743,2187,953,709,1516,313,61920,1162,462,0,36,0,0,127,4956,2172,1995,0.4357567443987197,0.10514607741361412,0.20646437994722955,1.088721804511278,0.17232685748183302,0.06851549755301795,0.0,0.005338869939196204,0.0,0.0,0.01883434672994216,0.7349844282960106
06071003401,ca,06,071,003401,14000US06071003401,Census Tract 34.01,1.00062587162566,7340,1843,1197,705,1503,195,66776,784,285,0,13,30,12,98,6118,2063,1793,0.6494845360824743,0.09604904632152589,0.12974051896207583,1.1505856107083101,0.10681198910081743,0.0388283378746594,0.0,0.001771117166212534,0.004087193460490463,0.0016348773841961854,0.01335149863760218,0.8335149863760218
06071003403,ca,06,071,003403,14000US06071003403,Census Tract 34.03,0.751859854176931,4458,1333,1001,534,1224,64,78862,554,143,0,6,0,0,42,3713,929,1303,0.7509377344336085,0.11978465679676985,0.05228758169934641,0.7129700690713737,0.12427097353073127,0.03207716464782414,0.0,0.0013458950201884253,0.0,0.0,0.009421265141318977,0.8328847016599372
06071003404,ca,06,071,003404,14000US06071003404,Census Tract 34.04,0.391180576898426,5487,1639,461,539,1266,135,65318,721,339,9,115,0,0,125,4178,1665,1509,0.2812690665039658,0.0982321851649353,0.1066350710900474,1.10337972166998,0.13140149444140697,0.06178239475123018,0.0016402405686167304,0.020958629487880444,0.0,0.0,0.0227811190085657,0.7614361217423
06071003405,ca,06,071,003405,14000US06071003405,Census Tract 34.05,0.360724065130804,5553,1719,410,869,1281,239,58030,426,769,6,70,65,0,0,4217,1928,1628,0.2385107620709715,0.1564919863137043,0.1865729898516784,1.1842751842751842,0.07671528903295516,0.13848370250315145,0.0010804970286331713,0.012605798667386998,0.011705384476859355,0.0,0.0,0.7594093282910138
06071003503,ca,06,071,003503,14000US06071003503,Census Tract 35.03,1.51991437798167,5166,1283,1046,353,1014,109,74850,387,1088,0,109,0,11,121,3450,1207,1228,0.8152766952455183,0.06833139759969029,0.10749506903353057,0.9828990228013029,0.07491289198606271,0.21060782036391792,0.0,0.021099496709252808,0.0,0.002129307007355788,0.023422377080913666,0.667828106852497
06071003505,ca,06,071,003505,14000US06071003505,Census Tract 35.05,0.504517395447392,8036,1967,474,1658,1562,296,61360,661,1048,14,316,0,0,104,5893,2412,1887,0.24097610574478903,0.20632155301144847,0.18950064020486557,1.2782193958664547,0.0822548531607765,0.13041314086610253,0.0017421602787456446,0.039323046291687404,0.0,0.0,0.012941762070681932,0.7333250373320059
06071003506,ca,06,071,003506,14000US06071003506,Census Tract 35.06,0.630562380984005,5091,1404,764,525,1123,80,66574,312,732,0,175,45,0,54,3773,1684,1384,0.5441595441595442,0.10312315851502651,0.07123775601068566,1.216763005780347,0.061284619917501476,0.1437831467295227,0.0,0.03437438617167551,0.00883912787271656,0.0,0.01060695344725987,0.7411117658613239
06071003507,ca,06,071,003507,14000US06071003507,Census Tract 35.07,0.629633419150977,4442,1188,950,475,1025,94,80169,217,436,25,159,0,0,0,3605,1164,1139,0.7996632996632996,0.10693381359747861,0.09170731707317073,1.0219490781387182,0.04885186852769023,0.09815398469158038,0.005628095452498875,0.035794687077892844,0.0,0.0,0.0,0.8115713642503377
06071003509,ca,06,071,003509,14000US06071003509,Census Tract 35.09,0.752578004222413,5084,1456,786,484,1012,133,62634,435,282,114,7,0,0,0,4246,1317,1405,0.5398351648351648,0.0952006294256491,0.13142292490118576,0.9373665480427046,0.08556254917387883,0.05546813532651455,0.022423288749016522,0.0013768686073957514,0.0,0.0,0.0,0.8351691581431944
06071003510,ca,06,071,003510,14000US06071003510,Census Tract 35.10,0.998860612481602,4820,1274,509,751,1060,292,41875,192,511,0,6,0,0,104,4007,1886,1254,0.39952904238618525,0.1558091286307054,0.27547169811320754,1.503987240829346,0.03983402489626556,0.10601659751037344,0.0,0.0012448132780082987,0.0,0.0,0.021576763485477178,0.8313278008298756
06071003603,ca,06,071,003603,14000US06071003603,Census Tract 36.03,0.502144797582074,4553,1022,811,276,949,39,88625,646,350,0,44,0,0,0,3513,1061,990,0.7935420743639922,0.06061937184274105,0.0410958904109589,1.0717171717171716,0.14188447177685043,0.07687239182956293,0.0,0.009663957830002196,0.0,0.0,0.0,0.7715791785635845
06071003605,ca,06,071,003605,14000US06071003605,Census Tract 36.05,0.501228963222996,3969,1165,732,338,858,71,78424,653,288,0,76,0,0,37,2915,942,1073,0.6283261802575107,0.08515998992189468,0.08275058275058275,0.8779123951537745,0.16452506928697405,0.07256235827664399,0.0,0.019148400100781053,0.0,0.0,0.009322247417485512,0.7344419249181154
06071003606,ca,06,071,003606,14000US06071003606,Census Tract 36.06,0.971206816402238,4812,1387,938,268,1015,91,58387,744,11,0,85,0,0,0,3972,973,1246,0.6762797404470079,0.05569409808811305,0.0896551724137931,0.7808988764044944,0.1546134663341646,0.00228595178719867,0.0,0.017664172901080633,0.0,0.0,0.0,0.8254364089775561
